,Datetime,Building_ID,Category,Weekday_Weekend,Consumption_kW
426,2024-08-01 14:00:00,Building_07,industrial,Weekday,175.94
427,2024-08-01 14:00:00,Building_08,industrial,Weekday,146.01
428,2024-08-01 14:00:00,Building_09,residential,Weekday,2.26
429,2024-08-01 14:00:00,Building_10,residential,Weekday,1.66
430,2024-08-01 14:00:00,Building_11,industrial,Weekday,136.56
431,2024-08-01 14:00:00,Building_12,industrial,Weekday,151.52
432,2024-08-01 14:00:00,Building_13,residential,Weekday,1.82
433,2024-08-01 14:00:00,Building_14,residential,Weekday,2.06
434,2024-08-01 14:00:00,Building_15,commercial,Weekday,10.56
435,2024-08-01 14:00:00,Building_16,industrial,Weekday,144.16
436,2024-08-01 14:00:00,Building_17,commercial,Weekday,10.69
437,2024-08-01 14:00:00,Building_18,industrial,Weekday,135.19
438,2024-08-01 14:00:00,Building_19,commercial,Weekday,10.92
439,2024-08-01 14:00:00,Building_20,residential,Weekday,1.87
440,2024-08-01 14:00:00,Building_21,industrial,Weekday,146.75
441,2024-08-01 14:00:00,Building_22,commercial,Weekday,11.27
442,2024-08-01 14:00:00,Building_23,industrial,Weekday,178.95
443,2024-08-01 14:00:00,Building_24,commercial,Weekday,11.6
444,2024-08-01 14:00:00,Building_25,residential,Weekday,2.24
445,2024-08-01 14:00:00,Building_26,residential,Weekday,1.82
446,2024-08-01 14:00:00,Building_27,commercial,Weekday,11.77
447,2024-08-01 14:00:00,Building_28,residential,Weekday,1.82
448,2024-08-01 14:00:00,Building_29,industrial,Weekday,123.1
449,2024-08-01 14:00:00,Building_30,residential,Weekday,2.3
450,2024-08-01 15:00:00,Building_01,commercial,Weekday,11.64
451,2024-08-01 15:00:00,Building_02,industrial,Weekday,170.21
452,2024-08-01 15:00:00,Building_03,commercial,Weekday,9.54
453,2024-08-01 15:00:00,Building_04,industrial,Weekday,159.91
454,2024-08-01 15:00:00,Building_05,commercial,Weekday,11.51
455,2024-08-01 15:00:00,Building_06,residential,Weekday,2.16
456,2024-08-01 15:00:00,Building_07,industrial,Weekday,150.02
457,2024-08-01 15:00:00,Building_08,industrial,Weekday,170.81
458,2024-08-01 15:00:00,Building_09,residential,Weekday,1.71
459,2024-08-01 15:00:00,Building_10,residential,Weekday,2.17
460,2024-08-01 15:00:00,Building_11,industrial,Weekday,164.56
461,2024-08-01 15:00:00,Building_12,industrial,Weekday,160.89
462,2024-08-01 15:00:00,Building_13,residential,Weekday,1.66
463,2024-08-01 15:00:00,Building_14,residential,Weekday,2.21
464,2024-08-01 15:00:00,Building_15,commercial,Weekday,8.95
465,2024-08-01 15:00:00,Building_16,industrial,Weekday,124.96
466,2024-08-01 15:00:00,Building_17,commercial,Weekday,10.93
467,2024-08-01 15:00:00,Building_18,industrial,Weekday,177.92
468,2024-08-01 15:00:00,Building_19,commercial,Weekday,8.1
469,2024-08-01 15:00:00,Building_20,residential,Weekday,2.13
470,2024-08-01 15:00:00,Building_21,industrial,Weekday,159.13
471,2024-08-01 15:00:00,Building_22,commercial,Weekday,10.89
472,2024-08-01 15:00:00,Building_23,industrial,Weekday,126.65
473,2024-08-01 15:00:00,Building_24,commercial,Weekday,8.96
474,2024-08-01 15:00:00,Building_25,residential,Weekday,1.76
475,2024-08-01 15:00:00,Building_26,residential,Weekday,1.9
476,2024-08-01 15:00:00,Building_27,commercial,Weekday,10.7
477,2024-08-01 15:00:00,Building_28,residential,Weekday,1.91
478,2024-08-01 15:00:00,Building_29,industrial,Weekday,154.19
479,2024-08-01 15:00:00,Building_30,residential,Weekday,2.24
480,2024-08-01 16:00:00,Building_01,commercial,Weekday,10.39
481,2024-08-01 16:00:00,Building_02,industrial,Weekday,124.29
482,2024-08-01 16:00:00,Building_03,commercial,Weekday,8.35
483,2024-08-01 16:00:00,Building_04,industrial,Weekday,178.35
484,2024-08-01 16:00:00,Building_05,commercial,Weekday,11.11
485,2024-08-01 16:00:00,Building_06,residential,Weekday,1.85
486,2024-08-01 16:00:00,Building_07,industrial,Weekday,127.48
487,2024-08-01 16:00:00,Building_08,industrial,Weekday,139.06
488,2024-08-01 16:00:00,Building_09,residential,Weekday,2.26
489,2024-08-01 16:00:00,Building_10,residential,Weekday,1.74
490,2024-08-01 16:00:00,Building_11,industrial,Weekday,145.19
491,2024-08-01 16:00:00,Building_12,industrial,Weekday,143.01
492,2024-08-01 16:00:00,Building_13,residential,Weekday,1.88
493,2024-08-01 16:00:00,Building_14,residential,Weekday,1.89
494,2024-08-01 16:00:00,Building_15,commercial,Weekday,9.71
495,2024-08-01 16:00:00,Building_16,industrial,Weekday,174.96
496,2024-08-01 16:00:00,Building_17,commercial,Weekday,9.46
497,2024-08-01 16:00:00,Building_18,industrial,Weekday,147.06
498,2024-08-01 16:00:00,Building_19,commercial,Weekday,10.87
499,2024-08-01 16:00:00,Building_20,residential,Weekday,1.79
500,2024-08-01 16:00:00,Building_21,industrial,Weekday,139.63
501,2024-08-01 16:00:00,Building_22,commercial,Weekday,8.01
502,2024-08-01 16:00:00,Building_23,industrial,Weekday,136.07
503,2024-08-01 16:00:00,Building_24,commercial,Weekday,9.55
504,2024-08-01 16:00:00,Building_25,residential,Weekday,1.61
505,2024-08-01 16:00:00,Building_26,residential,Weekday,1.92
506,2024-08-01 16:00:00,Building_27,commercial,Weekday,9.68
507,2024-08-01 16:00:00,Building_28,residential,Weekday,1.86
508,2024-08-01 16:00:00,Building_29,industrial,Weekday,131.61
509,2024-08-01 16:00:00,Building_30,residential,Weekday,2.23
510,2024-08-01 17:00:00,Building_01,commercial,Weekday,9.43
511,2024-08-01 17:00:00,Building_02,industrial,Weekday,57.27
512,2024-08-01 17:00:00,Building_03,commercial,Weekday,9.48
513,2024-08-01 17:00:00,Building_04,industrial,Weekday,55.9
514,2024-08-01 17:00:00,Building_05,commercial,Weekday,8.84
515,2024-08-01 17:00:00,Building_06,residential,Weekday,1.76
516,2024-08-01 17:00:00,Building_07,industrial,Weekday,45.46
517,2024-08-01 17:00:00,Building_08,industrial,Weekday,50.16
518,2024-08-01 17:00:00,Building_09,residential,Weekday,1.64
519,2024-08-01 17:00:00,Building_10,residential,Weekday,2.3
520,2024-08-01 17:00:00,Building_11,industrial,Weekday,42.74
521,2024-08-01 17:00:00,Building_12,industrial,Weekday,42.62
522,2024-08-01 17:00:00,Building_13,residential,Weekday,2.38
523,2024-08-01 17:00:00,Building_14,residential,Weekday,2.31
524,2024-08-01 17:00:00,Building_15,commercial,Weekday,10.86
525,2024-08-01 17:00:00,Building_16,industrial,Weekday,58.65
526,2024-08-01 17:00:00,Building_17,commercial,Weekday,8.94
527,2024-08-01 17:00:00,Building_18,industrial,Weekday,44.84
528,2024-08-01 17:00:00,Building_19,commercial,Weekday,8.25
529,2024-08-01 17:00:00,Building_20,residential,Weekday,1.96
530,2024-08-01 17:00:00,Building_21,industrial,Weekday,48.39
531,2024-08-01 17:00:00,Building_22,commercial,Weekday,9.63
532,2024-08-01 17:00:00,Building_23,industrial,Weekday,40.69
533,2024-08-01 17:00:00,Building_24,commercial,Weekday,10.12
534,2024-08-01 17:00:00,Building_25,residential,Weekday,2.29
535,2024-08-01 17:00:00,Building_26,residential,Weekday,2.33
536,2024-08-01 17:00:00,Building_27,commercial,Weekday,11.87
537,2024-08-01 17:00:00,Building_28,residential,Weekday,2.34
538,2024-08-01 17:00:00,Building_29,industrial,Weekday,51.34
539,2024-08-01 17:00:00,Building_30,residential,Weekday,1.86
540,2024-08-01 18:00:00,Building_01,commercial,Weekday,11.09
541,2024-08-01 18:00:00,Building_02,industrial,Weekday,51.63
542,2024-08-01 18:00:00,Building_03,commercial,Weekday,9.54
543,2024-08-01 18:00:00,Building_04,industrial,Weekday,57.11
544,2024-08-01 18:00:00,Building_05,commercial,Weekday,8.15
545,2024-08-01 18:00:00,Building_06,residential,Weekday,6.1
546,2024-08-01 18:00:00,Building_07,industrial,Weekday,47.15
547,2024-08-01 18:00:00,Building_08,industrial,Weekday,42.29
548,2024-08-01 18:00:00,Building_09,residential,Weekday,6.36
549,2024-08-01 18:00:00,Building_10,residential,Weekday,5.06
550,2024-08-01 18:00:00,Building_11,industrial,Weekday,47.41
551,2024-08-01 18:00:00,Building_12,industrial,Weekday,54.42
552,2024-08-01 18:00:00,Building_13,residential,Weekday,5.57
553,2024-08-01 18:00:00,Building_14,residential,Weekday,5.22
554,2024-08-01 18:00:00,Building_15,commercial,Weekday,10.92
555,2024-08-01 18:00:00,Building_16,industrial,Weekday,43.14
556,2024-08-01 18:00:00,Building_17,commercial,Weekday,9.49
557,2024-08-01 18:00:00,Building_18,industrial,Weekday,47.23
558,2024-08-01 18:00:00,Building_19,commercial,Weekday,9.47
559,2024-08-01 18:00:00,Building_20,residential,Weekday,4.93
560,2024-08-01 18:00:00,Building_21,industrial,Weekday,48.18
561,2024-08-01 18:00:00,Building_22,commercial,Weekday,9.58
562,2024-08-01 18:00:00,Building_23,industrial,Weekday,53.29
563,2024-08-01 18:00:00,Building_24,commercial,Weekday,11.27
564,2024-08-01 18:00:00,Building_25,residential,Weekday,5.05
565,2024-08-01 18:00:00,Building_26,residential,Weekday,6.33
566,2024-08-01 18:00:00,Building_27,commercial,Weekday,11.04
567,2024-08-01 18:00:00,Building_28,residential,Weekday,5.56
568,2024-08-01 18:00:00,Building_29,industrial,Weekday,47.71
569,2024-08-01 18:00:00,Building_30,residential,Weekday,6.47
570,2024-08-01 19:00:00,Building_01,commercial,Weekday,11.22
571,2024-08-01 19:00:00,Building_02,industrial,Weekday,58.82
572,2024-08-01 19:00:00,Building_03,commercial,Weekday,10.24
573,2024-08-01 19:00:00,Building_04,industrial,Weekday,53.01
574,2024-08-01 19:00:00,Building_05,commercial,Weekday,10.81
575,2024-08-01 19:00:00,Building_06,residential,Weekday,6.03
576,2024-08-01 19:00:00,Building_07,industrial,Weekday,56.47
577,2024-08-01 19:00:00,Building_08,industrial,Weekday,51.75
578,2024-08-01 19:00:00,Building_09,residential,Weekday,7.14
579,2024-08-01 19:00:00,Building_10,residential,Weekday,6.98
580,2024-08-01 19:00:00,Building_11,industrial,Weekday,53.42
581,2024-08-01 19:00:00,Building_12,industrial,Weekday,47.86
582,2024-08-01 19:00:00,Building_13,residential,Weekday,6.14
583,2024-08-01 19:00:00,Building_14,residential,Weekday,6.21
584,2024-08-01 19:00:00,Building_15,commercial,Weekday,9.01
585,2024-08-01 19:00:00,Building_16,industrial,Weekday,43.37
586,2024-08-01 19:00:00,Building_17,commercial,Weekday,8.62
587,2024-08-01 19:00:00,Building_18,industrial,Weekday,49.98
588,2024-08-01 19:00:00,Building_19,commercial,Weekday,10.56
589,2024-08-01 19:00:00,Building_20,residential,Weekday,5.54
590,2024-08-01 19:00:00,Building_21,industrial,Weekday,58.45
591,2024-08-01 19:00:00,Building_22,commercial,Weekday,8.08
592,2024-08-01 19:00:00,Building_23,industrial,Weekday,42.4
593,2024-08-01 19:00:00,Building_24,commercial,Weekday,8.81
594,2024-08-01 19:00:00,Building_25,residential,Weekday,6.37
595,2024-08-01 19:00:00,Building_26,residential,Weekday,4.94
596,2024-08-01 19:00:00,Building_27,commercial,Weekday,8.02
597,2024-08-01 19:00:00,Building_28,residential,Weekday,4.91
598,2024-08-01 19:00:00,Building_29,industrial,Weekday,57.25
599,2024-08-01 19:00:00,Building_30,residential,Weekday,6.37
600,2024-08-01 20:00:00,Building_01,commercial,Weekday,11.07
601,2024-08-01 20:00:00,Building_02,industrial,Weekday,47.27
602,2024-08-01 20:00:00,Building_03,commercial,Weekday,8.39
603,2024-08-01 20:00:00,Building_04,industrial,Weekday,41.42
604,2024-08-01 20:00:00,Building_05,commercial,Weekday,8.02
605,2024-08-01 20:00:00,Building_06,residential,Weekday,4.98
606,2024-08-01 20:00:00,Building_07,industrial,Weekday,57.75
607,2024-08-01 20:00:00,Building_08,industrial,Weekday,53.71
608,2024-08-01 20:00:00,Building_09,residential,Weekday,5.14
609,2024-08-01 20:00:00,Building_10,residential,Weekday,6.54
610,2024-08-01 20:00:00,Building_11,industrial,Weekday,46.15
611,2024-08-01 20:00:00,Building_12,industrial,Weekday,42.62
612,2024-08-01 20:00:00,Building_13,residential,Weekday,6.18
613,2024-08-01 20:00:00,Building_14,residential,Weekday,5.54
614,2024-08-01 20:00:00,Building_15,commercial,Weekday,10.14
615,2024-08-01 20:00:00,Building_16,industrial,Weekday,47.91
616,2024-08-01 20:00:00,Building_17,commercial,Weekday,9.25
617,2024-08-01 20:00:00,Building_18,industrial,Weekday,43.75
618,2024-08-01 20:00:00,Building_19,commercial,Weekday,8.78
619,2024-08-01 20:00:00,Building_20,residential,Weekday,6.34
620,2024-08-01 20:00:00,Building_21,industrial,Weekday,45.22
621,2024-08-01 20:00:00,Building_22,commercial,Weekday,10.3
622,2024-08-01 20:00:00,Building_23,industrial,Weekday,44.28
623,2024-08-01 20:00:00,Building_24,commercial,Weekday,11.98
624,2024-08-01 20:00:00,Building_25,residential,Weekday,5.72
625,2024-08-01 20:00:00,Building_26,residential,Weekday,6.93
626,2024-08-01 20:00:00,Building_27,commercial,Weekday,11.69
627,2024-08-01 20:00:00,Building_28,residential,Weekday,6.15
628,2024-08-01 20:00:00,Building_29,industrial,Weekday,43.94
629,2024-08-01 20:00:00,Building_30,residential,Weekday,5.58
630,2024-08-01 21:00:00,Building_01,commercial,Weekday,11.96
631,2024-08-01 21:00:00,Building_02,industrial,Weekday,55.1
632,2024-08-01 21:00:00,Building_03,commercial,Weekday,9.29
633,2024-08-01 21:00:00,Building_04,industrial,Weekday,54.92
634,2024-08-01 21:00:00,Building_05,commercial,Weekday,8.5
635,2024-08-01 21:00:00,Building_06,residential,Weekday,1.88
636,2024-08-01 21:00:00,Building_07,industrial,Weekday,58.98
637,2024-08-01 21:00:00,Building_08,industrial,Weekday,49.65
638,2024-08-01 21:00:00,Building_09,residential,Weekday,1.71
639,2024-08-01 21:00:00,Building_10,residential,Weekday,1.81
640,2024-08-01 21:00:00,Building_11,industrial,Weekday,50.0
641,2024-08-01 21:00:00,Building_12,industrial,Weekday,40.75
642,2024-08-01 21:00:00,Building_13,residential,Weekday,1.67
643,2024-08-01 21:00:00,Building_14,residential,Weekday,2.35
644,2024-08-01 21:00:00,Building_15,commercial,Weekday,11.13
645,2024-08-01 21:00:00,Building_16,industrial,Weekday,41.84
646,2024-08-01 21:00:00,Building_17,commercial,Weekday,8.84
647,2024-08-01 21:00:00,Building_18,industrial,Weekday,44.85
648,2024-08-01 21:00:00,Building_19,commercial,Weekday,8.91
649,2024-08-01 21:00:00,Building_20,residential,Weekday,2.24
650,2024-08-01 21:00:00,Building_21,industrial,Weekday,47.47
651,2024-08-01 21:00:00,Building_22,commercial,Weekday,10.28
652,2024-08-01 21:00:00,Building_23,industrial,Weekday,43.33
653,2024-08-01 21:00:00,Building_24,commercial,Weekday,10.53
654,2024-08-01 21:00:00,Building_25,residential,Weekday,2.1
655,2024-08-01 21:00:00,Building_26,residential,Weekday,2.14
656,2024-08-01 21:00:00,Building_27,commercial,Weekday,8.65
657,2024-08-01 21:00:00,Building_28,residential,Weekday,2.3
658,2024-08-01 21:00:00,Building_29,industrial,Weekday,53.57
659,2024-08-01 21:00:00,Building_30,residential,Weekday,2.14
660,2024-08-01 22:00:00,Building_01,commercial,Weekday,9.88
661,2024-08-01 22:00:00,Building_02,industrial,Weekday,46.59
662,2024-08-01 22:00:00,Building_03,commercial,Weekday,11.05
663,2024-08-01 22:00:00,Building_04,industrial,Weekday,54.76
664,2024-08-01 22:00:00,Building_05,commercial,Weekday,9.6
665,2024-08-01 22:00:00,Building_06,residential,Weekday,1.78
666,2024-08-01 22:00:00,Building_07,industrial,Weekday,48.23
667,2024-08-01 22:00:00,Building_08,industrial,Weekday,58.9
668,2024-08-01 22:00:00,Building_09,residential,Weekday,2.09
669,2024-08-01 22:00:00,Building_10,residential,Weekday,1.71
670,2024-08-01 22:00:00,Building_11,industrial,Weekday,57.21
671,2024-08-01 22:00:00,Building_12,industrial,Weekday,42.41
672,2024-08-01 22:00:00,Building_13,residential,Weekday,1.82
673,2024-08-01 22:00:00,Building_14,residential,Weekday,2.02
674,2024-08-01 22:00:00,Building_15,commercial,Weekday,8.32
675,2024-08-01 22:00:00,Building_16,industrial,Weekday,43.9
676,2024-08-01 22:00:00,Building_17,commercial,Weekday,10.71
677,2024-08-01 22:00:00,Building_18,industrial,Weekday,43.46
678,2024-08-01 22:00:00,Building_19,commercial,Weekday,9.57
679,2024-08-01 22:00:00,Building_20,residential,Weekday,2.24
680,2024-08-01 22:00:00,Building_21,industrial,Weekday,40.76
681,2024-08-01 22:00:00,Building_22,commercial,Weekday,11.02
682,2024-08-01 22:00:00,Building_23,industrial,Weekday,45.97
683,2024-08-01 22:00:00,Building_24,commercial,Weekday,8.87
684,2024-08-01 22:00:00,Building_25,residential,Weekday,2.38
685,2024-08-01 22:00:00,Building_26,residential,Weekday,1.77
686,2024-08-01 22:00:00,Building_27,commercial,Weekday,9.2
687,2024-08-01 22:00:00,Building_28,residential,Weekday,1.82
688,2024-08-01 22:00:00,Building_29,industrial,Weekday,52.15
689,2024-08-01 22:00:00,Building_30,residential,Weekday,1.91
690,2024-08-01 23:00:00,Building_01,commercial,Weekday,10.79
691,2024-08-01 23:00:00,Building_02,industrial,Weekday,42.16
692,2024-08-01 23:00:00,Building_03,commercial,Weekday,9.07
693,2024-08-01 23:00:00,Building_04,industrial,Weekday,41.18
694,2024-08-01 23:00:00,Building_05,commercial,Weekday,8.73
695,2024-08-01 23:00:00,Building_06,residential,Weekday,1.78
696,2024-08-01 23:00:00,Building_07,industrial,Weekday,41.04
697,2024-08-01 23:00:00,Building_08,industrial,Weekday,46.19
698,2024-08-01 23:00:00,Building_09,residential,Weekday,1.83
699,2024-08-01 23:00:00,Building_10,residential,Weekday,2.0
700,2024-08-01 23:00:00,Building_11,industrial,Weekday,42.11
701,2024-08-01 23:00:00,Building_12,industrial,Weekday,43.99
702,2024-08-01 23:00:00,Building_13,residential,Weekday,2.24
703,2024-08-01 23:00:00,Building_14,residential,Weekday,1.8
704,2024-08-01 23:00:00,Building_15,commercial,Weekday,8.24
705,2024-08-01 23:00:00,Building_16,industrial,Weekday,56.48
706,2024-08-01 23:00:00,Building_17,commercial,Weekday,8.51
707,2024-08-01 23:00:00,Building_18,industrial,Weekday,48.45
708,2024-08-01 23:00:00,Building_19,commercial,Weekday,9.86
709,2024-08-01 23:00:00,Building_20,residential,Weekday,1.88
710,2024-08-01 23:00:00,Building_21,industrial,Weekday,56.3
711,2024-08-01 23:00:00,Building_22,commercial,Weekday,11.21
712,2024-08-01 23:00:00,Building_23,industrial,Weekday,43.76
713,2024-08-01 23:00:00,Building_24,commercial,Weekday,11.3
714,2024-08-01 23:00:00,Building_25,residential,Weekday,1.85
715,2024-08-01 23:00:00,Building_26,residential,Weekday,1.81
716,2024-08-01 23:00:00,Building_27,commercial,Weekday,10.1
717,2024-08-01 23:00:00,Building_28,residential,Weekday,1.8
718,2024-08-01 23:00:00,Building_29,industrial,Weekday,55.15
719,2024-08-01 23:00:00,Building_30,residential,Weekday,1.74
720,2024-08-02 00:00:00,Building_01,commercial,Weekday,11.03
721,2024-08-02 00:00:00,Building_02,industrial,Weekday,56.67
722,2024-08-02 00:00:00,Building_03,commercial,Weekday,8.86
723,2024-08-02 00:00:00,Building_04,industrial,Weekday,46.71
724,2024-08-02 00:00:00,Building_05,commercial,Weekday,8.05
725,2024-08-02 00:00:00,Building_06,residential,Weekday,1.69
726,2024-08-02 00:00:00,Building_07,industrial,Weekday,42.8
727,2024-08-02 00:00:00,Building_08,industrial,Weekday,51.64
728,2024-08-02 00:00:00,Building_09,residential,Weekday,1.74
729,2024-08-02 00:00:00,Building_10,residential,Weekday,2.31
730,2024-08-02 00:00:00,Building_11,industrial,Weekday,59.32
731,2024-08-02 00:00:00,Building_12,industrial,Weekday,43.61
732,2024-08-02 00:00:00,Building_13,residential,Weekday,2.2
733,2024-08-02 00:00:00,Building_14,residential,Weekday,1.73
734,2024-08-02 00:00:00,Building_15,commercial,Weekday,9.82
735,2024-08-02 00:00:00,Building_16,industrial,Weekday,55.69
736,2024-08-02 00:00:00,Building_17,commercial,Weekday,8.99
737,2024-08-02 00:00:00,Building_18,industrial,Weekday,46.13
738,2024-08-02 00:00:00,Building_19,commercial,Weekday,8.68
739,2024-08-02 00:00:00,Building_20,residential,Weekday,2.39
740,2024-08-02 00:00:00,Building_21,industrial,Weekday,52.9
